country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,71.2,1990
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,71.2,1991
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,72.39,1992
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.21,1993
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,76.4,1994
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.49,1995
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.01,1996
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.89,1997
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.24,1998
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.57,1999
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.63,2000
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.92,2001
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.61,2002
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.49,2003
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.54,2004
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.64,2005
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.73,2006
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.83,2007
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.93,2008
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.03,2009
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.12,2010
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.22,2011
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.84,2012
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.45,2013
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.83,2014
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.21,2015
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.59,2016
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.96,2017
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.34,2018
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.72,2019
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,72.37,2020
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,79.01,2021
NGA,Nigeria,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,85.66,2022
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,37.045,2011
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,36.874,2012
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,36.111,2013
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,35.867,2014
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,35.769,2015
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,33.840,2016
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,33.712,2017
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,34.340,2018
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,34.078,2019
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,33.766,2020
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,32.657,2021
NGA,Nigeria,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,32.664,2022
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,2.843,1990
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.178,1991
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.226,1992
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.171,1993
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.138,1994
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.278,1995
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.367,1996
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.262,1997
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.21,1998
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,2.924,1999
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,2.608,2000
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,2.837,2001
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,2.949,2002
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.208,2003
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.426,2004
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.474,2005
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.500,2006
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.632,2007
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.546,2008
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.196,2009
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.933,2010
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.976,2011
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.780,2012
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.214,2013
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.468,2014
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.274,2015
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.271,2016
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.129,2017
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.456,2018
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.476,2019
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,4.022,2020
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.662,2021
NGA,Nigeria,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,3.673,2022
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1208.878,1990
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1217.477,1991
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1209.226,1992
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1189.851,1993
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1223.375,1994
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1170.970,1995
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1174.152,1996
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1186.331,1997
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1219.528,1998
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1177.452,1999
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1147.546,2000
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1126.946,2001
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1112.006,2002
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1083.837,2003
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1088.148,2004
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1073.134,2005
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1070.866,2006
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1080.519,2007
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1099.432,2008
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1100.894,2009
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1122.671,2010
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1069.750,2011
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1087.432,2012
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1108.980,2013
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1135.279,2014
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1113.403,2015
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1129.183,2016
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1126.909,2017
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1135.414,2018
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1122.113,2019
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1047.235,2020
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1047.235,2021
NGA,Nigeria,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,1047.235,2022
NGA,Nigeria,mpi_rank,MPI Value (Range: 0 to 1),MPI,Multidimensional Poverty Index,0.175,2021
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.725,2003
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.933,2004
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.142,2005
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.351,2006
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.559,2007
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.768,2008
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.804,2009
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.840,2010
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.875,2011
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.911,2012
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,5.947,2013
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,6.296,2014
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,6.646,2015
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,6.995,2016
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,6.957,2017
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,6.919,2018
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.192,2019
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.389,2020
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.586,2021
NGA,Nigeria,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.586,2022
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.459,2003
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.695,2004
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.930,2005
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.166,2006
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.402,2007
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.637,2008
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.682,2009
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.727,2010
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.771,2011
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.816,2012
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,4.861,2013
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,5.122,2014
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,5.384,2015
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,5.645,2016
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,5.750,2017
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,5.854,2018
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,5.857,2019
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,6.207,2020
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,6.556,2021
NGA,Nigeria,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,6.556,2022
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.025,2003
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.205,2004
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.385,2005
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.565,2006
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.746,2007
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.926,2008
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.954,2009
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,6.982,2010
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,7.010,2011
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,7.039,2012
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,7.067,2013
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,7.533,2014
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,7.999,2015
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.466,2016
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.234,2017
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.003,2018
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.738,2019
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.719,2020
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.700,2021
NGA,Nigeria,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.700,2022
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,3.268,2000
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,3.268,2001
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,3.268,2002
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,4.283,2003
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,4.264,2004
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,5.757,2005
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,5.544,2006
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,7.281,2007
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,7.281,2008
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,7.281,2009
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,7.281,2010
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,6.725,2011
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,6.610,2012
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,6.610,2013
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,6.610,2014
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,5.769,2015
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,5.769,2016
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,5.769,2017
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,5.769,2018
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,4.113,2019
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,4.478,2020
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,4.478,2021
NGA,Nigeria,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,4.478,2022
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,96.732,2000
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,96.732,2001
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,96.732,2002
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,95.717,2003
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,95.736,2004
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,94.243,2005
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,94.456,2006
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,92.719,2007
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,92.719,2008
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,92.719,2009
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,92.719,2010
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,93.275,2011
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,93.390,2012
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,93.390,2013
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,93.390,2014
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,94.231,2015
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,94.231,2016
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,94.231,2017
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,94.231,2018
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,95.887,2019
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,95.522,2020
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,95.522,2021
NGA,Nigeria,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,95.522,2022
NGA,Nigeria,rankdiff_hdi_phdi,Difference from HDI rank,PHDI,Planetary pressures–adjusted Human Development Index,-1,2022
NGA,Nigeria,sanitation,Sanitation (%),MPI,Multidimensional Poverty Index,8.405,2021
NGA,Nigeria,school_attendance,School attendance (%),MPI,Multidimensional Poverty Index,19.654,2021
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,36.362,2003
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,38.674,2004
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,40.986,2005
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,43.298,2006
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,42.510,2007
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,41.722,2008
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,40.933,2009
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,40.145,2010
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,39.357,2011
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,38.568,2012
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,37.780,2013
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,36.992,2014
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,36.203,2015
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,35.415,2016
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,36.215,2017
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,37.016,2018
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,34.904,2019
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,38.647,2020
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,42.390,2021
NGA,Nigeria,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,42.390,2022
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,50.901,2003
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,52.390,2004
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,53.879,2005
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.368,2006
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.438,2007
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.509,2008
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.579,2009
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.650,2010
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.720,2011
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.790,2012
NGA,Nigeria,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,55.861,2013
